==============================================================================================================================================================
idle: 1800 S.  stree: 3600 S.  idle2: 1800 S.  logfile: /home/root/robe/stress.log.  processes: 6.
==============================================================================================================================================================
2021-03-07 22:20:24 +0800  %Cpu(s):  1.5 us,  1.5 sy,  0.0 ni, 97.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 33.90 C.  PL temperature: 33.23 C.
2021-03-07 22:20:30 +0800  %Cpu(s):  3.0 us,  0.0 sy,  0.0 ni, 97.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 33.85 C.  PL temperature: 33.03 C.
2021-03-07 22:20:35 +0800  %Cpu(s):  1.5 us,  2.9 sy,  0.0 ni, 95.6 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 34.19 C.  PL temperature: 33.21 C.
2021-03-07 22:20:40 +0800  %Cpu(s):  1.5 us,  0.0 sy,  0.0 ni, 98.5 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 34.12 C.  PL temperature: 32.73 C.
2021-03-07 22:20:45 +0800  %Cpu(s):  1.5 us,  1.5 sy,  0.0 ni, 97.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.26 C.  PL temperature: 33.67 C.
2021-03-07 22:20:50 +0800  %Cpu(s):  1.5 us,  0.0 sy,  0.0 ni, 98.5 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 34.46 C.  PL temperature: 32.62 C.
2021-03-07 22:20:56 +0800  %Cpu(s):  1.5 us,  1.5 sy,  0.0 ni, 97.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 35.41 C.  PL temperature: 32.45 C.
2021-03-07 22:21:01 +0800  %Cpu(s):  3.0 us,  0.0 sy,  0.0 ni, 97.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 34.82 C.  PL temperature: 33.35 C.
2021-03-07 22:21:06 +0800  %Cpu(s):  0.0 us,  1.5 sy,  0.0 ni, 98.5 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 35.78 C.  PL temperature: 32.75 C.
2021-03-07 22:21:11 +0800  %Cpu(s):  1.5 us,  1.5 sy,  0.0 ni, 97.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 33.63 C.  PL temperature: 33.04 C.
2021-03-07 22:21:17 +0800  %Cpu(s):  1.5 us,  1.5 sy,  0.0 ni, 97.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 35.59 C.  PL temperature: 33.17 C.
2021-03-07 22:21:22 +0800  %Cpu(s):  1.5 us,  1.5 sy,  0.0 ni, 97.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 34.80 C.  PL temperature: 32.58 C.
2021-03-07 22:21:27 +0800  %Cpu(s):  1.5 us,  1.5 sy,  0.0 ni, 97.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 34.74 C.  PL temperature: 33.91 C.
2021-03-07 22:21:32 +0800  %Cpu(s):  1.5 us,  1.5 sy,  0.0 ni, 97.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 34.22 C.  PL temperature: 34.32 C.
2021-03-07 22:21:37 +0800  %Cpu(s):  0.0 us,  1.5 sy,  0.0 ni, 98.5 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.21 C.  PL temperature: 32.73 C.
2021-03-07 22:21:43 +0800  %Cpu(s):  0.0 us,  1.5 sy,  0.0 ni, 93.8 id,  4.6 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 34.36 C.  PL temperature: 33.90 C.
2021-03-07 22:21:48 +0800  %Cpu(s): 77.5 us, 22.5 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 34.82 C.  PL temperature: 33.74 C.
2021-03-07 22:21:53 +0800  %Cpu(s): 76.0 us, 24.0 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 34.92 C.  PL temperature: 33.88 C.
2021-03-07 22:21:58 +0800  %Cpu(s): 93.0 us,  7.0 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 35.10 C.  PL temperature: 33.84 C.
2021-03-07 22:22:04 +0800  %Cpu(s): 94.6 us,  5.4 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.17 C.  PL temperature: 33.32 C.
2021-03-07 22:22:09 +0800  %Cpu(s): 95.2 us,  4.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.88 C.  PL temperature: 33.06 C.
2021-03-07 22:22:14 +0800  %Cpu(s): 92.1 us,  7.9 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 35.20 C.  PL temperature: 33.60 C.
2021-03-07 22:22:20 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 35.19 C.  PL temperature: 34.30 C.
2021-03-07 22:22:25 +0800  %Cpu(s): 97.5 us,  2.5 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 35.97 C.  PL temperature: 34.47 C.
2021-03-07 22:22:30 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 35.48 C.  PL temperature: 34.07 C.
2021-03-07 22:22:35 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.85 C.  PL temperature: 33.46 C.
2021-03-07 22:22:41 +0800  %Cpu(s): 94.9 us,  5.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.55 C.  PL temperature: 34.13 C.
2021-03-07 22:22:46 +0800  %Cpu(s): 98.6 us,  1.4 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 35.16 C.  PL temperature: 34.78 C.
2021-03-07 22:22:51 +0800  %Cpu(s): 90.4 us,  9.6 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 35.76 C.  PL temperature: 34.10 C.
2021-03-07 22:22:57 +0800  %Cpu(s): 94.4 us,  5.6 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.30 C.  PL temperature: 33.71 C.
2021-03-07 22:23:02 +0800  %Cpu(s): 94.8 us,  5.2 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 35.81 C.  PL temperature: 34.29 C.
2021-03-07 22:23:07 +0800  %Cpu(s): 93.2 us,  6.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.79 C.  PL temperature: 33.82 C.
2021-03-07 22:23:13 +0800  %Cpu(s): 95.0 us,  5.0 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 35.69 C.  PL temperature: 32.89 C.
2021-03-07 22:23:18 +0800  %Cpu(s): 97.5 us,  2.5 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.07 C.  PL temperature: 34.49 C.
2021-03-07 22:23:23 +0800  %Cpu(s): 97.5 us,  2.5 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.21 C.  PL temperature: 34.47 C.
2021-03-07 22:23:28 +0800  %Cpu(s): 95.0 us,  5.0 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.40 C.  PL temperature: 34.49 C.
2021-03-07 22:23:34 +0800  %Cpu(s): 97.3 us,  2.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 38.50 C.  PL temperature: 34.46 C.
2021-03-07 22:23:39 +0800  %Cpu(s): 97.3 us,  2.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 35.53 C.  PL temperature: 34.35 C.
2021-03-07 22:23:44 +0800  %Cpu(s): 96.1 us,  3.9 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.46 C.  PL temperature: 33.43 C.
2021-03-07 22:23:50 +0800  %Cpu(s): 84.9 us, 15.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 34.86 C.  PL temperature: 34.15 C.
2021-03-07 22:23:55 +0800  %Cpu(s): 83.8 us, 13.2 sy,  0.0 ni,  0.0 id,  2.9 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.26 C.  PL temperature: 33.91 C.
2021-03-07 22:24:00 +0800  %Cpu(s): 83.6 us, 16.4 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.42 C.  PL temperature: 33.20 C.
2021-03-07 22:24:05 +0800  %Cpu(s): 92.5 us,  7.5 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 35.48 C.  PL temperature: 34.30 C.
2021-03-07 22:24:11 +0800  %Cpu(s): 94.8 us,  5.2 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.89 C.  PL temperature: 34.40 C.
2021-03-07 22:24:16 +0800  %Cpu(s): 94.6 us,  5.4 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.31 C.  PL temperature: 34.24 C.
2021-03-07 22:24:21 +0800  %Cpu(s): 94.2 us,  5.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 35.44 C.  PL temperature: 34.55 C.
2021-03-07 22:24:27 +0800  %Cpu(s): 97.3 us,  2.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.41 C.  PL temperature: 35.34 C.
2021-03-07 22:24:32 +0800  %Cpu(s): 94.6 us,  5.4 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 38.00 C.  PL temperature: 34.55 C.
2021-03-07 22:24:37 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.63 C.  PL temperature: 35.00 C.
2021-03-07 22:24:43 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.52 C.  PL temperature: 34.33 C.
2021-03-07 22:24:48 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.18 C.  PL temperature: 34.89 C.
2021-03-07 22:24:53 +0800  %Cpu(s): 97.4 us,  2.6 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 35.89 C.  PL temperature: 34.66 C.
2021-03-07 22:24:58 +0800  %Cpu(s): 93.3 us,  6.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.04 C.  PL temperature: 33.82 C.
2021-03-07 22:25:04 +0800  %Cpu(s): 91.4 us,  8.6 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 35.64 C.  PL temperature: 35.22 C.
2021-03-07 22:25:09 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 35.73 C.  PL temperature: 35.14 C.
2021-03-07 22:25:15 +0800  %Cpu(s): 93.2 us,  6.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 38.20 C.  PL temperature: 34.43 C.
2021-03-07 22:25:20 +0800  %Cpu(s): 90.3 us,  9.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.80 C.  PL temperature: 33.60 C.
2021-03-07 22:25:25 +0800  %Cpu(s): 96.2 us,  3.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.67 C.  PL temperature: 35.45 C.
2021-03-07 22:25:30 +0800  %Cpu(s): 97.3 us,  2.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.03 C.  PL temperature: 34.58 C.
2021-03-07 22:25:36 +0800  %Cpu(s): 94.6 us,  5.4 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.57 C.  PL temperature: 34.15 C.
2021-03-07 22:25:41 +0800  %Cpu(s): 94.6 us,  5.4 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.65 C.  PL temperature: 34.80 C.
2021-03-07 22:25:46 +0800  %Cpu(s): 97.3 us,  2.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.36 C.  PL temperature: 34.58 C.
2021-03-07 22:25:52 +0800  %Cpu(s): 97.3 us,  2.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.12 C.  PL temperature: 34.26 C.
2021-03-07 22:25:57 +0800  %Cpu(s): 82.4 us, 17.6 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.86 C.  PL temperature: 35.76 C.
2021-03-07 22:26:02 +0800  %Cpu(s): 81.8 us, 18.2 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.26 C.  PL temperature: 35.25 C.
2021-03-07 22:26:08 +0800  %Cpu(s): 82.7 us, 17.3 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.35 C.  PL temperature: 34.83 C.
2021-03-07 22:26:13 +0800  %Cpu(s): 94.6 us,  5.4 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 38.24 C.  PL temperature: 35.30 C.
2021-03-07 22:26:18 +0800  %Cpu(s): 96.0 us,  4.0 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 35.87 C.  PL temperature: 34.83 C.
2021-03-07 22:26:23 +0800  %Cpu(s): 95.7 us,  4.3 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.24 C.  PL temperature: 34.94 C.
2021-03-07 22:26:29 +0800  %Cpu(s): 92.2 us,  7.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.39 C.  PL temperature: 34.75 C.
2021-03-07 22:26:34 +0800  %Cpu(s): 96.1 us,  3.9 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 38.58 C.  PL temperature: 34.21 C.
2021-03-07 22:26:39 +0800  %Cpu(s): 96.3 us,  3.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.18 C.  PL temperature: 34.71 C.
2021-03-07 22:26:45 +0800  %Cpu(s): 94.5 us,  5.5 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.83 C.  PL temperature: 34.85 C.
2021-03-07 22:26:50 +0800  %Cpu(s): 97.3 us,  2.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.12 C.  PL temperature: 35.02 C.
2021-03-07 22:26:55 +0800  %Cpu(s): 97.3 us,  2.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.22 C.  PL temperature: 34.88 C.
2021-03-07 22:27:01 +0800  %Cpu(s): 98.6 us,  1.4 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 38.03 C.  PL temperature: 36.09 C.
2021-03-07 22:27:06 +0800  %Cpu(s): 93.2 us,  6.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 38.53 C.  PL temperature: 34.96 C.
2021-03-07 22:27:11 +0800  %Cpu(s): 96.2 us,  3.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.57 C.  PL temperature: 34.26 C.
2021-03-07 22:27:16 +0800  %Cpu(s): 97.3 us,  2.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 38.00 C.  PL temperature: 33.90 C.
2021-03-07 22:27:22 +0800  %Cpu(s): 88.6 us, 11.4 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 39.45 C.  PL temperature: 35.87 C.
2021-03-07 22:27:27 +0800  %Cpu(s): 94.8 us,  5.2 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.05 C.  PL temperature: 33.85 C.
2021-03-07 22:27:32 +0800  %Cpu(s): 82.3 us, 17.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.81 C.  PL temperature: 35.06 C.
2021-03-07 22:27:38 +0800  %Cpu(s): 96.1 us,  3.9 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.93 C.  PL temperature: 35.98 C.
2021-03-07 22:27:43 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 39.32 C.  PL temperature: 36.87 C.
2021-03-07 22:27:48 +0800  %Cpu(s): 94.9 us,  5.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.33 C.  PL temperature: 34.44 C.
2021-03-07 22:27:54 +0800  %Cpu(s): 97.3 us,  2.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.34 C.  PL temperature: 36.60 C.
2021-03-07 22:27:59 +0800  %Cpu(s): 95.8 us,  4.2 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.95 C.  PL temperature: 35.13 C.
2021-03-07 22:28:04 +0800  %Cpu(s): 97.3 us,  2.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 38.19 C.  PL temperature: 36.54 C.
2021-03-07 22:28:09 +0800  %Cpu(s): 64.0 us, 34.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  1.3 si,  0.0 st  PS temperature: 37.88 C.  PL temperature: 35.14 C.
2021-03-07 22:28:15 +0800  %Cpu(s): 83.3 us, 16.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 38.42 C.  PL temperature: 35.02 C.
2021-03-07 22:28:20 +0800  %Cpu(s): 88.2 us, 11.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.78 C.  PL temperature: 35.02 C.
2021-03-07 22:28:25 +0800  %Cpu(s): 93.5 us,  6.5 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 38.11 C.  PL temperature: 35.42 C.
2021-03-07 22:28:31 +0800  %Cpu(s): 97.1 us,  2.9 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.95 C.  PL temperature: 35.39 C.
2021-03-07 22:28:36 +0800  %Cpu(s): 97.2 us,  2.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.56 C.  PL temperature: 35.84 C.
2021-03-07 22:28:41 +0800  %Cpu(s): 96.1 us,  3.9 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 38.05 C.  PL temperature: 35.14 C.
2021-03-07 22:28:47 +0800  %Cpu(s): 95.8 us,  4.2 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.94 C.  PL temperature: 34.71 C.
2021-03-07 22:28:52 +0800  %Cpu(s): 94.7 us,  5.3 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 38.51 C.  PL temperature: 35.70 C.
2021-03-07 22:28:57 +0800  %Cpu(s): 97.5 us,  2.5 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.47 C.  PL temperature: 35.75 C.
2021-03-07 22:29:03 +0800  %Cpu(s): 97.4 us,  2.6 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 39.73 C.  PL temperature: 35.81 C.
2021-03-07 22:29:08 +0800  %Cpu(s): 90.5 us,  9.5 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 38.78 C.  PL temperature: 35.06 C.
2021-03-07 22:29:13 +0800  %Cpu(s): 97.4 us,  2.6 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.85 C.  PL temperature: 36.07 C.
2021-03-07 22:29:18 +0800  %Cpu(s): 94.7 us,  5.3 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.60 C.  PL temperature: 34.41 C.
2021-03-07 22:29:24 +0800  %Cpu(s): 93.3 us,  6.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 38.45 C.  PL temperature: 36.60 C.
2021-03-07 22:29:29 +0800  %Cpu(s): 93.2 us,  6.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 38.70 C.  PL temperature: 35.13 C.
2021-03-07 22:29:34 +0800  %Cpu(s): 96.1 us,  3.9 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.44 C.  PL temperature: 35.25 C.
2021-03-07 22:29:40 +0800  %Cpu(s): 97.3 us,  2.7 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 39.39 C.  PL temperature: 36.90 C.
2021-03-07 22:29:45 +0800  %Cpu(s): 94.6 us,  5.4 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 38.95 C.  PL temperature: 35.20 C.
2021-03-07 22:29:50 +0800  %Cpu(s): 95.8 us,  4.2 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.89 C.  PL temperature: 34.97 C.
2021-03-07 22:29:56 +0800  %Cpu(s): 96.1 us,  3.9 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 38.75 C.  PL temperature: 36.37 C.
2021-03-07 22:30:01 +0800  %Cpu(s): 94.5 us,  5.5 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.96 C.  PL temperature: 35.86 C.
2021-03-07 22:30:06 +0800  %Cpu(s): 93.2 us,  6.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.71 C.  PL temperature: 36.29 C.
2021-03-07 22:30:12 +0800  %Cpu(s): 92.2 us,  7.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 38.78 C.  PL temperature: 35.90 C.
2021-03-07 22:30:17 +0800  %Cpu(s): 91.8 us,  8.2 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.74 C.  PL temperature: 35.58 C.
2021-03-07 22:30:22 +0800  %Cpu(s): 66.7 us, 33.3 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 38.10 C.  PL temperature: 34.66 C.
2021-03-07 22:30:27 +0800  %Cpu(s): 88.1 us, 11.9 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 36.82 C.  PL temperature: 35.75 C.
2021-03-07 22:30:33 +0800  %Cpu(s): 89.2 us, 10.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.89 C.  PL temperature: 35.50 C.
2021-03-07 22:30:38 +0800  %Cpu(s): 93.2 us,  6.8 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 38.36 C.  PL temperature: 35.87 C.
2021-03-07 22:30:43 +0800  %Cpu(s): 85.5 us, 14.5 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 40.55 C.  PL temperature: 36.37 C.
2021-03-07 22:30:49 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.85 C.  PL temperature: 35.61 C.
2021-03-07 22:30:54 +0800  %Cpu(s): 91.8 us,  8.2 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 38.59 C.  PL temperature: 35.39 C.
2021-03-07 22:30:59 +0800  %Cpu(s): 94.6 us,  5.4 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 39.39 C.  PL temperature: 35.93 C.
2021-03-07 22:31:05 +0800  %Cpu(s): 98.7 us,  1.3 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 38.16 C.  PL temperature: 36.87 C.
2021-03-07 22:31:10 +0800  %Cpu(s): 95.9 us,  4.1 sy,  0.0 ni,  0.0 id,  0.0 wa,  0.0 hi,  0.0 si,  0.0 st  PS temperature: 37.41 C.  PL temperature: 36.62 C.
